Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
20241001,40070,S08000031,S37000034,Male,,2010,,61,,115,,200,,1050,,413,,126,,38,,7,
20241001,40070,S08000031,S37000034,Female,,1725,,50,,104,,267,,817,,301,,98,,64,,24,
20241001,40070,S08000031,S37000034,All,d,3735,,111,,219,,467,,1867,,714,,224,,102,,31,
20241001,40084,S08000031,S37000034,Male,,1293,,42,,137,,160,,443,,322,,124,,48,,17,
20241001,40084,S08000031,S37000034,Female,,1290,,58,,134,,146,,404,,329,,114,,70,,35,
20241001,40084,S08000031,S37000034,All,d,2583,,100,,271,,306,,847,,651,,238,,118,,52,
20241001,40101,S08000031,S37000009,Male,,3799,,186,,528,,401,,857,,972,,390,,334,,131,
20241001,40101,S08000031,S37000009,Female,,4067,,191,,489,,355,,918,,995,,482,,420,,217,
20241001,40101,S08000031,S37000009,All,d,7866,,377,,1017,,756,,1775,,1967,,872,,754,,348,
20241001,40121,S08000031,S37000034,Male,,3589,,173,,361,,314,,1364,,912,,273,,152,,40,
20241001,40121,S08000031,S37000034,Female,,3634,,134,,367,,350,,1366,,872,,283,,178,,84,
20241001,40121,S08000031,S37000034,All,d,7223,,307,,728,,664,,2730,,1784,,556,,330,,124,
20241001,40140,S08000031,S37000034,Male,,6030,,161,,493,,601,,1786,,1971,,599,,346,,73,
20241001,40140,S08000031,S37000034,Female,,6112,,168,,449,,608,,1787,,1924,,704,,358,,114,
20241001,40140,S08000031,S37000034,All,d,12142,,329,,942,,1209,,3573,,3895,,1303,,704,,187,
20241001,40154,S08000031,S37000034,Male,,4252,,108,,259,,425,,1808,,1054,,344,,204,,50,
20241001,40154,S08000031,S37000034,Female,,4199,,81,,260,,539,,1824,,839,,329,,219,,108,
20241001,40154,S08000031,S37000034,All,d,8451,,189,,519,,964,,3632,,1893,,673,,423,,158,
20241001,40173,S08000031,S37000009,Male,,3865,,183,,453,,412,,866,,1023,,497,,328,,103,
20241001,40173,S08000031,S37000009,Female,,4124,,183,,422,,330,,918,,1089,,571,,412,,199,
20241001,40173,S08000031,S37000009,All,d,7989,,366,,875,,742,,1784,,2112,,1068,,740,,302,
20241001,40188,S08000031,S37000034,Male,,1426,,36,,104,,137,,475,,455,,154,,56,,9,
20241001,40188,S08000031,S37000034,Female,,1513,,32,,91,,179,,536,,449,,143,,62,,21,
20241001,40188,S08000031,S37000034,All,d,2939,,68,,195,,316,,1011,,904,,297,,118,,30,
20241001,40192,S08000031,S37000034,Male,,1533,,47,,85,,209,,662,,335,,131,,53,,11,
20241001,40192,S08000031,S37000034,Female,,1726,,27,,96,,297,,723,,326,,139,,77,,41,
20241001,40192,S08000031,S37000034,All,d,3259,,74,,181,,506,,1385,,661,,270,,130,,52,
20241001,40224,S08000031,S37000029,Male,,4521,,207,,515,,507,,1345,,1199,,466,,212,,70,
20241001,40224,S08000031,S37000029,Female,,4851,,236,,478,,503,,1394,,1272,,522,,292,,154,
20241001,40224,S08000031,S37000029,All,d,9372,,443,,993,,1010,,2739,,2471,,988,,504,,224,
20241001,40262,S08000031,S37000029,Male,,2993,,143,,313,,342,,846,,781,,347,,184,,37,
20241001,40262,S08000031,S37000029,Female,,3192,,119,,284,,341,,839,,854,,394,,270,,91,
20241001,40262,S08000031,S37000029,All,d,6185,,262,,597,,683,,1685,,1635,,741,,454,,128,
20241001,40277,S08000031,S37000034,Male,,2148,,64,,140,,182,,896,,585,,185,,78,,18,
20241001,40277,S08000031,S37000034,Female,,2231,,48,,117,,215,,957,,534,,209,,104,,47,
20241001,40277,S08000031,S37000034,All,d,4379,,112,,257,,397,,1853,,1119,,394,,182,,65,
20241001,40281,S08000031,S37000034,Male,,998,,38,,86,,99,,311,,271,,116,,64,,13,
20241001,40281,S08000031,S37000034,Female,,954,,41,,83,,86,,243,,257,,144,,76,,24,
20241001,40281,S08000031,S37000034,All,d,1952,,79,,169,,185,,554,,528,,260,,140,,37,
20241001,40296,S08000031,S37000034,Male,,1161,,23,,73,,112,,385,,402,,105,,51,,10,
20241001,40296,S08000031,S37000034,Female,,841,,14,,91,,90,,312,,215,,73,,41,,5,
20241001,40296,S08000031,S37000034,All,d,2002,,37,,164,,202,,697,,617,,178,,92,,15,
20241001,40328,S08000031,S37000034,Male,,2724,,37,,86,,321,,1349,,738,,140,,40,,13,
20241001,40328,S08000031,S37000034,Female,,2474,,39,,83,,537,,1201,,409,,120,,67,,18,
20241001,40328,S08000031,S37000034,All,d,5198,,76,,169,,858,,2550,,1147,,260,,107,,31,
20241001,40332,S08000031,S37000034,Male,,2885,,159,,367,,317,,975,,727,,235,,81,,24,
20241001,40332,S08000031,S37000034,Female,,2869,,152,,353,,345,,894,,704,,233,,116,,72,
20241001,40332,S08000031,S37000034,All,d,5754,,311,,720,,662,,1869,,1431,,468,,197,,96,
20241001,40351,S08000031,S37000034,Male,,2793,,111,,182,,282,,923,,800,,328,,135,,32,
20241001,40351,S08000031,S37000034,Female,,2808,,97,,192,,312,,866,,783,,330,,165,,63,
20241001,40351,S08000031,S37000034,All,d,5601,,208,,374,,594,,1789,,1583,,658,,300,,95,
20241001,40385,S08000031,S37000009,Male,,3724,,129,,423,,446,,788,,1062,,436,,323,,117,
20241001,40385,S08000031,S37000009,Female,,3854,,97,,382,,365,,734,,1141,,513,,392,,230,
20241001,40385,S08000031,S37000009,All,d,7578,,226,,805,,811,,1522,,2203,,949,,715,,347,
20241001,40390,S08000031,S37000034,Male,,1198,,35,,127,,114,,347,,342,,150,,59,,24,
20241001,40390,S08000031,S37000034,Female,,1171,,38,,120,,123,,304,,332,,130,,78,,46,
20241001,40390,S08000031,S37000034,All,d,2369,,73,,247,,237,,651,,674,,280,,137,,70,
20241001,40417,S08000031,S37000034,Male,,1168,,34,,100,,124,,433,,347,,78,,42,,10,
20241001,40417,S08000031,S37000034,Female,,995,,37,,91,,116,,327,,270,,84,,45,,25,
20241001,40417,S08000031,S37000034,All,d,2163,,71,,191,,240,,760,,617,,162,,87,,35,
20241001,40421,S08000031,S37000034,Male,,1230,,63,,152,,184,,365,,306,,97,,53,,10,
20241001,40421,S08000031,S37000034,Female,,1312,,63,,188,,165,,365,,336,,107,,64,,24,
20241001,40421,S08000031,S37000034,All,d,2542,,126,,340,,349,,730,,642,,204,,117,,34,
20241001,40436,S08000031,S37000034,Male,,2684,,131,,315,,348,,863,,615,,223,,143,,46,
20241001,40436,S08000031,S37000034,Female,,2788,,125,,327,,282,,800,,670,,250,,209,,125,
20241001,40436,S08000031,S37000034,All,d,5472,,256,,642,,630,,1663,,1285,,473,,352,,171,
20241001,40455,S08000031,S37000034,Male,,3368,,65,,190,,324,,1743,,865,,124,,50,,7,
20241001,40455,S08000031,S37000034,Female,,3128,,80,,183,,429,,1617,,598,,153,,51,,17,
20241001,40455,S08000031,S37000034,All,d,6496,,145,,373,,753,,3360,,1463,,277,,101,,24,
20241001,40460,S08000031,S37000034,Male,,1476,,40,,82,,204,,693,,329,,85,,32,,11,
20241001,40460,S08000031,S37000034,Female,,1116,,32,,90,,266,,449,,190,,49,,29,,11,
20241001,40460,S08000031,S37000034,All,d,2592,,72,,172,,470,,1142,,519,,134,,61,,22,
20241001,40493,S08000031,S37000034,Male,,1197,,46,,120,,133,,348,,329,,124,,74,,23,
20241001,40493,S08000031,S37000034,Female,,1104,,44,,107,,124,,296,,269,,118,,83,,63,
20241001,40493,S08000031,S37000034,All,d,2301,,90,,227,,257,,644,,598,,242,,157,,86,
20241001,40525,S08000031,S37000034,Male,,2366,,98,,312,,284,,855,,594,,153,,58,,12,
20241001,40525,S08000031,S37000034,Female,,2336,,119,,264,,243,,853,,570,,174,,85,,28,
20241001,40525,S08000031,S37000034,All,d,4702,,217,,576,,527,,1708,,1164,,327,,143,,40,
20241001,40544,S08000031,S37000034,Male,,1548,,78,,215,,211,,479,,391,,123,,43,,8,
20241001,40544,S08000031,S37000034,Female,,1518,,74,,195,,196,,445,,390,,133,,72,,13,
20241001,40544,S08000031,S37000034,All,d,3066,,152,,410,,407,,924,,781,,256,,115,,21,
20241001,40559,S08000031,S37000034,Male,,1316,,72,,212,,166,,396,,329,,101,,35,,5,
20241001,40559,S08000031,S37000034,Female,,1460,,73,,191,,188,,442,,374,,115,,55,,22,
20241001,40559,S08000031,S37000034,All,d,2776,,145,,403,,354,,838,,703,,216,,90,,27,
20241001,40563,S08000031,S37000034,Male,,1142,,42,,89,,134,,473,,311,,67,,21,,5,
20241001,40563,S08000031,S37000034,Female,,921,,32,,100,,136,,375,,211,,45,,15,,7,
20241001,40563,S08000031,S37000034,All,d,2063,,74,,189,,270,,848,,522,,112,,36,,12,
20241001,40582,S08000031,S37000029,Male,,2968,,111,,324,,346,,856,,818,,290,,173,,50,
20241001,40582,S08000031,S37000029,Female,,3111,,97,,317,,364,,839,,858,,345,,211,,80,
20241001,40582,S08000031,S37000029,All,d,6079,,208,,641,,710,,1695,,1676,,635,,384,,130,
20241001,40629,S08000031,S37000034,Male,,2697,,93,,194,,259,,1063,,726,,221,,112,,29,
20241001,40629,S08000031,S37000034,Female,,2789,,66,,194,,299,,1039,,702,,260,,149,,80,
20241001,40629,S08000031,S37000034,All,d,5486,,159,,388,,558,,2102,,1428,,481,,261,,109,
20241001,40667,S08000031,S37000034,Male,,,c,,c,,c,,c,,c,,c,,c,,c,,c
20241001,40667,S08000031,S37000034,Female,,,c,,c,,c,,c,,c,,c,,c,,c,,c
20241001,40667,S08000031,S37000034,All,d,53,,,c,,c,,c,,c,,c,,c,,c,,c
20241001,40691,S08000031,S37000029,Male,,3645,,164,,395,,412,,1019,,1053,,355,,191,,56,
20241001,40691,S08000031,S37000029,Female,,3572,,155,,320,,412,,1012,,928,,389,,259,,97,
20241001,40691,S08000031,S37000029,All,d,7217,,319,,715,,824,,2031,,1981,,744,,450,,153,
20241001,40703,S08000031,S37000029,Male,,1815,,69,,148,,167,,526,,590,,191,,101,,23,
20241001,40703,S08000031,S37000029,Female,,1511,,50,,133,,174,,428,,396,,166,,99,,65,
20241001,40703,S08000031,S37000029,All,d,3326,,119,,281,,341,,954,,986,,357,,200,,88,
20241001,40718,S08000031,S37000034,Male,,4305,,147,,342,,443,,2216,,840,,236,,64,,17,
20241001,40718,S08000031,S37000034,Female,,4016,,127,,308,,611,,2083,,621,,155,,72,,39,
20241001,40718,S08000031,S37000034,All,d,8321,,274,,650,,1054,,4299,,1461,,391,,136,,56,
20241001,40722,S08000031,S37000034,Male,,2133,,110,,279,,280,,662,,546,,167,,78,,11,
20241001,40722,S08000031,S37000034,Female,,2081,,88,,259,,301,,574,,561,,194,,79,,25,
20241001,40722,S08000031,S37000034,All,d,4214,,198,,538,,581,,1236,,1107,,361,,157,,36,
20241001,40741,S08000031,S37000009,Male,,4520,,175,,539,,471,,1002,,1242,,558,,417,,116,
20241001,40741,S08000031,S37000009,Female,,4832,,174,,543,,422,,1034,,1285,,616,,514,,244,
20241001,40741,S08000031,S37000009,All,d,9352,,349,,1082,,893,,2036,,2527,,1174,,931,,360,
20241001,40761,S08000031,S37000034,Male,,6596,,340,,733,,790,,2170,,1720,,546,,228,,69,
20241001,40761,S08000031,S37000034,Female,,6426,,325,,706,,765,,2055,,1516,,592,,309,,158,
20241001,40761,S08000031,S37000034,All,d,13022,,665,,1439,,1555,,4225,,3236,,1138,,537,,227,
20241001,43011,S08000031,S37000034,Male,,3057,,112,,323,,313,,1036,,830,,287,,130,,26,
20241001,43011,S08000031,S37000034,Female,,2968,,131,,293,,367,,897,,770,,289,,158,,63,
20241001,43011,S08000031,S37000034,All,d,6025,,243,,616,,680,,1933,,1600,,576,,288,,89,
20241001,43030,S08000031,S37000009,Male,,5255,,279,,694,,571,,1315,,1409,,533,,345,,109,
20241001,43030,S08000031,S37000009,Female,,5603,,216,,644,,532,,1432,,1451,,610,,480,,238,
20241001,43030,S08000031,S37000009,All,d,10858,,495,,1338,,1103,,2747,,2860,,1143,,825,,347,
20241001,43044,S08000031,S37000009,Male,,3319,,158,,361,,396,,858,,956,,299,,234,,57,
20241001,43044,S08000031,S37000009,Female,,3515,,148,,364,,353,,910,,983,,350,,314,,93,
20241001,43044,S08000031,S37000009,All,d,6834,,306,,725,,749,,1768,,1939,,649,,548,,150,
20241001,43059,S08000031,S37000009,Male,,4533,,199,,607,,493,,1182,,1182,,480,,274,,116,
20241001,43059,S08000031,S37000009,Female,,4815,,192,,504,,432,,1196,,1330,,595,,390,,176,
20241001,43059,S08000031,S37000009,All,d,9348,,391,,1111,,925,,2378,,2512,,1075,,664,,292,
20241001,43063,S08000031,S37000034,Male,,1490,,48,,135,,188,,509,,404,,132,,57,,17,
20241001,43063,S08000031,S37000034,Female,,1410,,61,,138,,144,,427,,395,,139,,67,,39,
20241001,43063,S08000031,S37000034,All,d,2900,,109,,273,,332,,936,,799,,271,,124,,56,
20241001,43082,S08000031,S37000034,Male,,1313,,43,,117,,107,,468,,382,,120,,63,,13,
